Result,Timestamp
3.733333333,0.10925293
3.766666667,0.079101563
3.8,0.096801758
3.833333333,0.109130859
3.866666667,0.075073242
3.9,-0.080810547
3.933333333,-0.212402344
3.966666667,-0.254882813
4,-0.348388672
4.033333333,-0.368164063
4.066666667,-0.389892578
4.1,-0.367919922
4.133333333,-0.382080078
4.166666667,-0.334960938
4.2,-0.301269531
4.233333333,0.142822266
4.266666667,0.873535156
4.3,1.157226563
4.333333333,1.126953125
4.366666667,0.91796875
4.4,0.59765625
4.433333333,0.374755859
4.466666667,0.210693359
4.5,0.130615234
4.533333333,0.038848877
4.566666667,-0.048278809
4.6,-0.209472656
4.633333333,-0.331298828
4.666666667,-0.457763672
4.7,-0.554199219
4.733333333,-0.503417969
4.766666667,-0.432617188
4.8,-0.207397461
4.833333333,-0.219970703
4.866666667,0.002685547
4.9,0.337402344
4.933333333,0.5234375
4.966666667,0.638671875
5,0.632324219
5.033333333,0.592773438
5.066666667,0.375244141
5.1,0.121520996
5.133333333,0.14074707
5.166666667,0.096008301
5.2,-0.114013672
5.233333333,-0.273925781
5.266666667,-0.384521484
5.3,-0.369384766
5.333333333,-0.37109375
5.366666667,-0.308105469
5.4,0.045837402
5.433333333,0.346435547
5.466666667,0.310302734
5.5,0.050231934
5.533333333,0.037963867
5.566666667,0.186035156
5.6,0.342285156
5.633333333,0.205444336
5.666666667,-0.170776367
5.7,-0.312744141
5.733333333,-0.373779297
5.766666667,-0.295654297
5.8,0.06451416
5.833333333,0.700683594
5.866666667,0.760253906
5.9,0.770507813
5.933333333,0.525878906
5.966666667,0.248657227
6,0.109008789
6.033333333,0.045959473
6.066666667,-0.041503906
6.1,-0.129760742
6.133333333,-0.285888672
6.166666667,-0.377929688
6.2,-0.509765625
6.233333333,-0.58984375
6.266666667,-0.454589844
6.3,0.163574219
6.333333333,0.479248047
6.366666667,0.440917969
6.4,0.217407227
6.433333333,0.052642822
6.466666667,0.182373047
6.5,0.334472656
6.533333333,0.5234375
6.566666667,0.501464844
6.6,0.325927734
6.633333333,0.057739258
6.666666667,0.105895996
6.7,-0.244262695
6.733333333,-0.442626953
6.766666667,-0.586914063
6.8,-0.59375
6.833333333,-0.370117188
6.866666667,0.257568359
6.9,1.032226563
6.933333333,1.16015625
6.966666667,1.008789063
7,0.757324219
7.033333333,0.317626953
7.066666667,0.158081055
7.1,0.011184692
7.133333333,-0.117004395
7.166666667,-0.166137695
7.2,-0.298828125
7.233333333,-0.391601563
7.266666667,-0.540527344
7.3,-0.591308594
7.333333333,-0.16003418
7.366666667,-0.471191406
7.4,-0.535644531
7.433333333,-0.313476563
7.466666667,-0.109191895
7.5,0.259033203
7.533333333,0.306640625
7.566666667,-0.022796631
7.6,-0.206542969
7.633333333,-0.265625
7.666666667,-0.316894531
7.7,-0.549804688
7.733333333,-0.739746094
7.766666667,-0.705078125
7.8,-0.800292969
7.833333333,-0.82421875
7.866666667,-0.089294434
7.9,0.134399414
7.933333333,0.106018066
7.966666667,-0.234619141
8,-0.064880371
8.033333333,-0.095031738
8.066666667,0.470458984
8.1,0.637207031
8.133333333,1.100585938
8.166666667,0.971191406
8.2,0.808105469
8.233333333,0.755859375
8.266666667,0.442626953
8.3,0.159301758
8.333333333,-0.056640625
8.366666667,-0.093383789
8.4,-0.106201172
8.433333333,-0.505371094
8.466666667,-0.662109375
8.5,-0.711425781
8.533333333,-0.748535156
8.566666667,-0.814453125
8.6,-0.887695313
8.633333333,-0.711914063
8.666666667,-0.82421875
8.7,0.042510986
8.733333333,0.775878906
8.766666667,1.177734375
8.8,1.127929688
8.833333333,0.952148438
8.866666667,0.510742188
8.9,0.142333984
8.933333333,-0.069702148
8.966666667,0.024749756
9,-0.101867676
9.033333333,-0.293212891
9.066666667,-0.500976563
9.1,-0.599609375
9.133333333,-0.787109375
9.166666667,-0.989257813
9.2,-1.01953125
9.233333333,-0.741210938
9.266666667,-0.872558594
9.3,-0.910644531
9.333333333,-0.294189453
9.366666667,0.351318359
9.4,1.100585938
9.433333333,1.306640625
9.466666667,1.234375
9.5,0.98828125
9.533333333,0.616210938
9.566666667,0.349365234
9.6,0.143676758
9.633333333,0.044799805
9.666666667,-0.082092285
9.7,-0.161499023
9.733333333,-0.349365234
9.766666667,-0.565429688
9.8,-0.829589844
9.833333333,-0.991210938
9.866666667,-1.1015625
9.9,-1.044921875
9.933333333,-0.743164063
9.966666667,-0.227661133
10,0.258300781
10.03333333,0.791503906
10.06666667,1.051757813
10.1,0.86328125
10.13333333,0.735351563
10.16666667,0.532226563
10.2,0.33984375
10.23333333,0.097900391
10.26666667,-0.008300781
10.3,-0.306884766
10.33333333,-0.319824219
10.36666667,-0.445556641
10.4,-0.548828125
10.43333333,-0.674804688
10.46666667,-0.836914063
10.5,-0.841796875
10.53333333,-1.017578125
10.56666667,-1.102539063
10.6,-1.11328125
10.63333333,-0.94140625
10.66666667,-0.480224609
10.7,0.553222656
10.73333333,1.29296875
10.76666667,1.463867188
10.8,1.4140625
10.83333333,1.034179688
10.86666667,0.692871094
10.9,0.385742188
10.93333333,0.174926758
10.96666667,0.046539307
11,-0.145019531
11.03333333,-0.389892578
11.06666667,-0.579101563
11.1,-0.739746094
11.13333333,-0.865234375
11.16666667,-0.981445313
11.2,-1.067382813
11.23333333,-1.182617188
11.26666667,-1.211914063
11.3,-0.607910156
11.33333333,0.340820313
11.36666667,1.052734375
11.4,1.416992188
11.43333333,1.307617188
11.46666667,0.939941406
11.5,0.583496094
11.53333333,0.327636719
11.56666667,0.076293945
11.6,-0.155029297
11.63333333,-0.216552734
11.66666667,-0.366699219
11.7,-0.592773438
11.73333333,-0.766601563
11.76666667,-0.94921875
11.8,-0.928222656
11.83333333,-1.112304688
11.86666667,-1.134765625
11.9,-1.147460938
11.93333333,-0.440673828
11.96666667,0.610839844
12,1.318359375
12.03333333,1.360351563
12.06666667,1.189453125
12.1,0.848144531
12.13333333,0.528808594
12.16666667,0.362304688
12.2,0.248779297
12.23333333,0.204956055
12.26666667,0.085021973
12.3,-0.205322266
12.33333333,-0.522460938
12.36666667,-0.744140625
12.4,-0.94140625
12.43333333,-1.055664063
12.46666667,-1.119140625
12.5,-1.096679688
12.53333333,-0.779296875
12.56666667,-0.398681641
12.6,-0.168701172
12.63333333,0.031677246
12.66666667,0.047668457
12.7,-0.029785156
12.73333333,0.429199219
12.76666667,0.712890625
12.8,0.809082031
12.83333333,0.584960938
12.86666667,0.295410156
12.9,0.439453125
12.93333333,0.478759766
12.96666667,0.315673828
13,0.288818359
13.03333333,0.2109375
13.06666667,-0.068786621
13.1,-0.313232422
13.13333333,-0.514648438
13.16666667,-0.625488281
13.2,-0.631347656
13.23333333,-0.682617188
13.26666667,-0.219726563
13.3,0.701660156
13.33333333,0.869140625
13.36666667,0.644042969
13.4,0.335205078
13.43333333,0.231201172
13.46666667,0.079467773
13.5,-0.227783203
13.53333333,-0.364013672
13.56666667,-0.535644531
13.6,-0.80078125
13.63333333,-0.955078125
13.66666667,-1.130859375
13.7,-1.09765625
13.73333333,-1.033203125
13.76666667,-0.942382813
13.8,-0.320800781
13.83333333,-0.334472656
13.86666667,0.007320404
13.9,0.677246094
13.93333333,0.687011719
13.96666667,0.984863281
14,0.969726563
14.03333333,0.950195313
14.06666667,0.822753906
14.1,0.601074219
14.13333333,0.415527344
14.16666667,0.175415039
14.2,0.130004883
14.23333333,0.018569946
14.26666667,-0.173828125
14.3,-0.422119141
14.33333333,-0.667480469
14.36666667,-0.853027344
14.4,-1.051757813
14.43333333,-1.138671875
14.46666667,-1.14453125
14.5,-0.394042969
14.53333333,0.53515625
14.56666667,1.397460938
14.6,1.416015625
14.63333333,1.06640625
14.66666667,0.6484375
14.7,0.446289063
14.73333333,0.332763672
14.76666667,0.281005859
14.8,0.185058594
14.83333333,0.038818359
14.86666667,-0.153808594
14.9,-0.421630859
14.93333333,-0.697753906
14.96666667,-0.956542969
15,-1.139648438
15.03333333,-1.231445313
15.06666667,-1.18359375
15.1,-0.904785156
15.13333333,-0.248168945
15.16666667,0.710449219
15.2,1.196289063
15.23333333,1.201171875
15.26666667,0.986328125
15.3,0.72265625
15.33333333,0.528808594
15.36666667,0.368164063
15.4,0.255126953
15.43333333,0.150024414
15.46666667,0.011283875
15.5,-0.117797852
15.53333333,-0.311035156
15.56666667,-0.463623047
15.6,-0.635742188
15.63333333,-0.750976563
15.66666667,-0.838867188
15.7,-0.87109375
15.73333333,-0.555664063
15.76666667,0.344482422
15.8,1.048828125
15.83333333,1.174804688
15.86666667,1.048828125
15.9,0.678710938
15.93333333,0.402099609
15.96666667,0.2421875
16,0.099731445
16.03333333,-0.000638008
16.06666667,-0.14465332
16.1,-0.139404297
16.13333333,0.032775879
16.16666667,0.228515625
16.2,0.307128906
16.23333333,0.181152344
16.26666667,0.100158691
16.3,-0.031890869
16.33333333,-0.061279297
16.36666667,-0.155395508
16.4,-0.263427734
16.43333333,-0.428466797
16.46666667,-0.602539063
16.5,-0.817871094
16.53333333,-0.940429688
16.56666667,-0.908203125
16.6,-1.008789063
16.63333333,-0.7734375
16.66666667,0.112243652
16.7,0.661621094
16.73333333,0.9609375
16.76666667,0.973632813
16.8,0.594238281
16.83333333,0.172973633
16.86666667,-0.03414917
16.9,0.000955582
16.93333333,-0.083740234
16.96666667,-0.201293945
17,-0.256591797
17.03333333,0.065002441
17.06666667,0.258789063
17.1,0.218505859
17.13333333,-0.086303711
17.16666667,-0.467773438
17.2,-0.684082031
17.23333333,-0.407470703
17.26666667,-0.459960938
17.3,-0.402587891
17.33333333,-0.507324219
17.36666667,-0.520996094
17.4,-0.617675781
17.43333333,-0.409912109
17.46666667,-0.052062988
17.5,-0.071899414
17.53333333,0.114013672
17.56666667,0.172241211
17.6,0.063659668
17.63333333,0.039489746
17.66666667,-0.445068359
17.7,-0.513183594
17.73333333,-0.709960938
17.76666667,-0.909667969
17.8,-1.0390625
17.83333333,-0.404541016
17.86666667,0.483398438
17.9,1.155273438
17.93333333,1.330078125
17.96666667,1.180664063
18,0.867675781
18.03333333,0.447753906
18.06666667,0.272949219
18.1,0.159301758
18.13333333,0.030593872
18.16666667,-0.085144043
18.2,-0.188720703
18.23333333,-0.390625
18.26666667,-0.563964844
18.3,-0.715332031
18.33333333,-0.922363281
18.36666667,-1.0546875
18.4,-1.15234375
18.43333333,-1.20703125
18.46666667,-1.254882813
18.5,-0.532714844
18.53333333,0.392578125
18.56666667,1.109375
18.6,1.515625
18.63333333,1.375
18.66666667,1.075195313
18.7,0.62890625
18.73333333,0.375976563
18.76666667,0.221191406
18.8,0.101318359
18.83333333,0.020980835
18.86666667,-0.095825195
18.9,-0.277832031
18.93333333,-0.50390625
18.96666667,-0.676269531
19,-0.84765625
19.03333333,-0.933105469
19.06666667,-0.565429688
19.1,-0.025863647
19.13333333,0.048461914
19.16666667,0.450683594
19.2,0.440429688
19.23333333,0.667480469
19.26666667,0.617675781
19.3,0.626953125
19.33333333,0.385009766
19.36666667,0.210449219
19.4,0.102478027
19.43333333,-0.136108398
19.46666667,-0.179443359
19.5,-0.360839844
19.53333333,-0.408203125
19.56666667,-0.50390625
19.6,-0.55859375
19.63333333,-0.75
19.66666667,-0.765625
19.7,-0.879394531
19.73333333,-0.831054688
19.76666667,-0.270996094
19.8,-0.254638672
19.83333333,0.770019531
19.86666667,1.178710938
19.9,1.239257813
19.93333333,0.984375
19.96666667,0.699707031
20,0.500488281
20.03333333,0.324951172
20.06666667,0.206176758
20.1,0.076782227
20.13333333,-0.069396973
20.16666667,-0.240844727
20.2,-0.440917969
20.23333333,-0.63671875
20.26666667,-0.785644531
20.3,-0.903808594
20.33333333,-1.008789063
20.36666667,-1.034179688
20.4,-0.888671875
20.43333333,-0.940429688
20.46666667,-0.226928711
20.5,0.571777344
20.53333333,1.0390625
20.56666667,1.169921875
20.6,0.901367188
20.63333333,0.686523438
20.66666667,0.51171875
20.7,0.249633789
20.73333333,-0.138671875
20.76666667,-0.294921875
20.8,-0.634765625
20.83333333,-0.784667969
20.86666667,-0.967773438
20.9,-1.046875
20.93333333,-1.053710938
20.96666667,-0.941894531
21,-0.721679688
21.03333333,-0.602539063
21.06666667,0.399658203
21.1,0.91015625
21.13333333,1.161132813
21.16666667,1.111328125
21.2,0.922851563
21.23333333,0.690429688
21.26666667,0.432373047
21.3,0.276611328
21.33333333,0.169189453
21.36666667,0.082641602
21.4,-0.077087402
21.43333333,-0.265625
21.46666667,-0.459228516
21.5,-0.637207031
21.53333333,-0.784667969
21.56666667,-0.883300781
21.6,-0.928222656
21.63333333,-0.526367188
21.66666667,-0.139038086
21.7,0.236206055
21.73333333,0.596191406
21.76666667,0.822753906
21.8,0.895507813
21.83333333,0.66015625
21.86666667,0.479980469
21.9,0.299316406
21.93333333,0.114440918
21.96666667,-0.03805542
22,-0.205566406
22.03333333,-0.334716797
22.06666667,-0.483398438
22.1,-0.363769531
22.13333333,0.166870117
22.16666667,0.641113281
22.2,0.920410156
22.23333333,0.952636719
22.26666667,0.767578125
22.3,0.491210938
22.33333333,0.339355469
22.36666667,0.244628906
22.4,0.057098389
22.43333333,-0.111206055
22.46666667,-0.231445313
22.5,-0.372558594
22.53333333,-0.487060547
22.56666667,-0.653320313
22.6,-0.827636719
22.63333333,-0.837402344
22.66666667,-0.721679688
22.7,-0.636230469
22.73333333,-0.158691406
22.76666667,0.082824707
22.8,-0.012367249
22.83333333,-0.186523438
22.86666667,0.373779297
22.9,0.956542969
22.93333333,1.20703125
22.96666667,1.1171875
23,0.801269531
23.03333333,0.557128906
23.06666667,0.264648438
23.1,0.091003418
23.13333333,-0.019210815
23.16666667,-0.102416992
23.2,-0.151000977
23.23333333,-0.275390625
23.26666667,-0.411132813
23.3,-0.58203125
23.33333333,-0.741210938
23.36666667,-0.842285156
23.4,-0.836425781
23.43333333,-0.520507813
23.46666667,-0.740722656
23.5,0.344482422
23.53333333,1.10546875
23.56666667,1.286132813
23.6,0.98828125
23.63333333,0.676269531
23.66666667,0.483886719
23.7,0.236816406
23.73333333,-0.07043457
23.76666667,-0.18359375
23.8,-0.314697266
23.83333333,-0.341064453
23.86666667,-0.521484375
23.9,-0.733398438
23.93333333,-0.890625
23.96666667,-0.976074219
24,-1.064453125
24.03333333,-1.087890625
24.06666667,-0.932617188
24.1,0.179443359
24.13333333,1.081054688
24.16666667,1.561523438
24.2,1.548828125
24.23333333,1.301757813
24.26666667,0.883300781
24.3,0.634277344
24.33333333,0.387695313
24.36666667,0.199829102
24.4,0.095825195
24.43333333,-0.080627441
24.46666667,-0.273925781
24.5,-0.588867188
24.53333333,-0.772949219
24.56666667,-0.916015625
24.6,-1.01953125
24.63333333,-1.110351563
24.66666667,-1.1328125
24.7,-0.245849609
24.73333333,0.995605469
24.76666667,1.473632813
24.8,1.52734375
24.83333333,1.323242188
24.86666667,0.870117188
24.9,0.510742188
24.93333333,0.268310547
24.96666667,0.094055176
25,0.05090332
25.03333333,-0.004520416
25.06666667,-0.115234375
25.1,-0.342041016
25.13333333,-0.562011719
25.16666667,-0.750488281
25.2,-0.899414063
25.23333333,-0.942382813
25.26666667,-0.521972656
25.3,0.329101563
25.33333333,0.826171875
25.36666667,0.833984375
25.4,0.657226563
25.43333333,0.413085938
25.46666667,0.335449219
25.5,0.353027344
25.53333333,0.094055176
25.56666667,-0.2890625
25.6,-0.502441406
25.63333333,-0.607421875
25.66666667,-0.610351563
25.7,-0.781738281
25.73333333,-0.659179688
25.76666667,-0.828125
25.8,-0.862792969
25.83333333,-0.872558594
25.86666667,-0.830566406
25.9,-0.520996094
25.93333333,0.208740234
25.96666667,1.021484375
26,1.350585938
26.03333333,1.219726563
26.06666667,1.069335938
26.1,0.751953125
26.13333333,0.326660156
26.16666667,0.192260742
26.2,0.078674316
26.23333333,-0.003562927
26.26666667,-0.198364258
26.3,-0.507324219
26.33333333,-0.679199219
26.36666667,-0.80859375
26.4,-0.927246094
26.43333333,-0.991699219
26.46666667,-0.964355469
26.5,-0.603027344
26.53333333,-0.258056641
26.56666667,0.924316406
26.6,1.49609375
26.63333333,1.4921875
26.66666667,1.248046875
26.7,0.973632813
26.73333333,0.662109375
26.76666667,0.429199219
26.8,0.239624023
26.83333333,0.063781738
26.86666667,-0.109558105
26.9,-0.265625
26.93333333,-0.570800781
26.96666667,-0.750976563
27,-0.881835938
27.03333333,-0.996582031
27.06666667,-1.033203125
27.1,-0.806152344
27.13333333,-0.597167969
27.16666667,0.133911133
27.2,0.987792969
27.23333333,1.235351563
27.26666667,1.159179688
27.3,0.843261719
27.33333333,0.541503906
27.36666667,0.347900391
27.4,0.108764648
27.43333333,0.002126694
27.46666667,-0.114624023
27.5,-0.364013672
27.53333333,-0.603515625
27.56666667,-0.7578125
27.6,-0.932128906
27.63333333,-1.063476563
27.66666667,-1.122070313
27.7,-1.001953125
27.73333333,-0.697265625
27.76666667,0.311767578
27.8,1.064453125
27.83333333,1.225585938
27.86666667,1.189453125
27.9,1.026367188
27.93333333,0.76171875
27.96666667,0.446533203
28,0.299316406
28.03333333,0.11920166
28.06666667,-0.017608643
28.1,-0.172973633
28.13333333,-0.367431641
28.16666667,-0.569824219
28.2,-0.724609375
28.23333333,-0.890625
28.26666667,-1.01953125
28.3,-1.100585938
28.33333333,-1.137695313
28.36666667,-0.959472656
28.4,-0.216918945
28.43333333,0.8828125
28.46666667,1.370117188
28.5,1.327148438
28.53333333,1.157226563
28.56666667,0.804199219
28.6,0.604980469
28.63333333,0.338378906
28.66666667,0.159790039
28.7,0.052154541
28.73333333,-0.091491699
28.76666667,-0.245849609
28.8,-0.464111328
28.83333333,-0.693359375
28.86666667,-0.783203125
28.9,-0.967773438
28.93333333,-1.087890625
28.96666667,-1.168945313
29,-1.056640625
29.03333333,-1.0078125
29.06666667,-0.522949219
29.1,0.309814453
29.13333333,1.01953125
29.16666667,1.4140625
29.2,1.431640625
29.23333333,1.240234375
29.26666667,0.825683594
29.3,0.47265625
29.33333333,0.260253906
29.36666667,-0.030090332
29.4,-0.149414063
29.43333333,-0.303222656
29.46666667,-0.431152344
29.5,-0.625
29.53333333,-0.688476563
29.56666667,-0.818359375
29.6,-0.981933594
29.63333333,-1.124023438
29.66666667,-0.654296875
29.7,0.677734375
29.73333333,1.362304688
29.76666667,1.366210938
29.8,1.09765625
29.83333333,0.69921875
29.86666667,0.416748047
29.9,0.157836914
29.93333333,0.037139893
29.96666667,-0.12487793
30,-0.352294922
30.03333333,-0.58984375
30.06666667,-0.734863281
30.1,-0.926269531
30.13333333,-1.061523438
30.16666667,-0.961425781
30.2,-0.090454102
30.23333333,0.654785156
30.26666667,0.704589844
30.3,0.961914063
30.33333333,0.861328125
30.36666667,0.338134766
30.4,-0.149658203
30.43333333,0.223754883
30.46666667,0.3984375
30.5,0.727050781
30.53333333,0.504394531
30.56666667,0.712402344
30.6,0.797851563
30.63333333,0.602050781
30.66666667,0.341308594
30.7,0.138061523
30.73333333,0.025131226
30.76666667,-0.250732422
30.8,-0.268554688
30.83333333,-0.533203125
30.86666667,-0.66015625
30.9,-0.805664063
30.93333333,-0.964355469
30.96666667,-1.081054688
31,-0.471923828
31.03333333,0.57421875
31.06666667,1.2109375
31.1,1.344726563
31.13333333,1.141601563
31.16666667,0.734863281
31.2,0.378173828
31.23333333,0.146972656
31.26666667,-0.098632813
31.3,-0.302001953
31.33333333,-0.440673828
31.36666667,-0.666992188
31.4,-0.822753906
31.43333333,-1.06640625
31.46666667,-1.221679688
31.5,-1.202148438
31.53333333,-0.748535156
31.56666667,0.350097656
31.6,1.2421875
31.63333333,1.469726563
31.66666667,1.341796875
31.7,0.988769531
31.73333333,0.6328125
31.76666667,0.354980469
31.8,0.177368164
31.83333333,0.061035156
31.86666667,-0.016815186
31.9,-0.126098633
31.93333333,-0.327880859
31.96666667,-0.560058594
32,-0.742675781
32.03333333,-0.927246094
32.06666667,-1.071289063
32.1,-1.145507813
32.13333333,-1.1953125
32.16666667,-0.76171875
32.2,0.457275391
32.23333333,1.25
32.26666667,1.501953125
32.3,1.409179688
32.33333333,1.1875
32.36666667,0.723632813
32.4,0.430664063
32.43333333,0.247192383
32.46666667,0.092590332
32.5,-0.074157715
32.53333333,-0.148803711
32.56666667,-0.456054688
32.6,-0.642578125
32.63333333,-0.823730469
32.66666667,-0.954589844
32.7,-1.052734375
32.73333333,-1.140625
32.76666667,-0.588867188
32.8,0.821777344
32.83333333,1.405273438
32.86666667,1.361328125
32.9,0.995117188
32.93333333,0.625488281
32.96666667,0.336914063
33,0.143432617
33.03333333,-0.018661499
33.06666667,-0.219970703
33.1,-0.304199219
33.13333333,-0.431396484
33.16666667,-0.572265625
33.2,-0.594726563
33.23333333,-0.446777344
33.26666667,-0.676757813
33.3,-0.602539063
33.33333333,-0.709472656
33.36666667,-0.8125
33.4,-0.881835938
33.43333333,-0.924316406
33.46666667,-1.078125
33.5,-1.192382813
33.53333333,-0.895507813
33.56666667,0.119262695
33.6,0.809082031
33.63333333,1.374023438
33.66666667,1.422851563
33.7,1.150390625
33.73333333,0.681640625
33.76666667,0.270019531
33.8,0.073120117
33.83333333,-0.012870789
33.86666667,-0.073974609
33.9,-0.172607422
33.93333333,-0.379150391
33.96666667,-0.520507813
34,-0.674316406
34.03333333,-0.818359375
34.06666667,-0.901855469
34.1,-0.514160156
34.13333333,0.42578125
34.16666667,1.139648438
34.2,1.129882813
34.23333333,0.999511719
34.26666667,0.549804688
34.3,0.260986328
34.33333333,0.080383301
34.36666667,-0.272705078
34.4,-0.391601563
34.43333333,-0.648925781
34.46666667,-0.73828125
34.5,-0.920898438
34.53333333,-1.028320313
34.56666667,-1.159179688
34.6,-1.228515625
34.63333333,-0.873046875
34.66666667,0.15234375
34.7,0.790527344
34.73333333,1.21484375
34.76666667,1.366210938
34.8,1.294921875
34.83333333,0.982910156
34.86666667,0.422607422
34.9,0.235839844
34.93333333,0.123474121
34.96666667,-0.002668381
35,-0.083862305
35.03333333,-0.203979492
35.06666667,-0.460205078
35.1,-0.668457031
35.13333333,-0.81640625
35.16666667,-0.923339844
35.2,-0.976074219
35.23333333,-1.0078125
35.26666667,-0.891113281
35.3,-0.259033203
35.33333333,0.637207031
35.36666667,1.240234375
35.4,1.3671875
35.43333333,1.275390625
35.46666667,0.766601563
35.5,0.452148438
35.53333333,0.229736328
35.56666667,0.021331787
35.6,-0.148071289
35.63333333,-0.402587891
35.66666667,-0.533203125
35.7,-0.755371094
35.73333333,-0.896484375
35.76666667,-1.076171875
35.8,-1.141601563
35.83333333,-0.8671875
35.86666667,-0.232788086
35.9,0.081848145
35.93333333,0.512695313
35.96666667,1.059570313
36,1.188476563
36.03333333,1.185546875
36.06666667,0.852050781
36.1,0.419433594
36.13333333,0.056671143
36.16666667,-0.048614502
36.2,-0.131713867
36.23333333,-0.202270508
36.26666667,-0.260498047
36.3,-0.443847656
36.33333333,-0.522460938
36.36666667,-0.637207031
36.4,-0.741699219
36.43333333,-0.807128906
36.46666667,-0.795898438
36.5,-0.510742188
36.53333333,-0.436767578
36.56666667,0.021820068
36.6,0.304443359
36.63333333,0.647949219
36.66666667,0.744140625
36.7,0.742675781
36.73333333,0.634765625
36.76666667,0.482177734
36.8,0.344238281
36.83333333,0.209228516
36.86666667,-0.055908203
36.9,-0.157592773
36.93333333,-0.203369141
36.96666667,-0.424804688
37,-0.630371094
37.03333333,-0.828613281
37.06666667,-0.959960938
37.1,-0.972167969
37.13333333,-0.542480469
37.16666667,-0.004013062
37.2,0.404541016
37.23333333,0.803222656
37.26666667,1.123046875
37.3,1.180664063
37.33333333,1.016601563
37.36666667,0.694824219
37.4,0.412109375
37.43333333,0.161010742
37.46666667,-0.020324707
37.5,-0.110107422
37.53333333,-0.312011719
37.56666667,-0.485595703
37.6,-0.643066406
37.63333333,-0.755859375
37.66666667,-0.851074219
37.7,-1.009765625
37.73333333,-1.0703125
37.76666667,-1.0859375
37.8,-0.871582031
37.83333333,-0.935058594
37.86666667,-0.074707031
37.9,0.296386719
37.93333333,0.809570313
37.96666667,1.25
38,1.349609375
38.03333333,1.193359375
38.06666667,0.890625
38.1,0.443603516
38.13333333,0.182006836
38.16666667,0.019744873
38.2,-0.163330078
38.23333333,-0.273681641
38.26666667,-0.537109375
38.3,-0.636230469
38.33333333,-0.771484375
38.36666667,-0.703125
38.4,-0.231323242
38.43333333,0.875488281
38.46666667,1.23046875
38.5,1.233398438
38.53333333,0.842773438
38.56666667,0.386230469
38.6,0.232055664
38.63333333,0.023361206
38.66666667,-0.109985352
38.7,-0.569335938
38.73333333,-0.512207031
38.76666667,-0.7109375
38.8,-0.861328125
38.83333333,-0.946289063
38.86666667,-1.048828125
38.9,-1.137695313
38.93333333,-1.146484375
38.96666667,-0.633789063
39,0.384033203
39.03333333,1.046875
39.06666667,1.271484375
39.1,1.387695313
39.13333333,1.227539063
39.16666667,0.905761719
39.2,0.420898438
39.23333333,0.155029297
39.26666667,-0.095336914
39.3,-0.221191406
39.33333333,-0.283203125
39.36666667,-0.366210938
39.4,-0.565917969
39.43333333,-0.799316406
39.46666667,-1.0546875
39.5,-1.20703125
39.53333333,-1.053710938
