0,1,2
1756899354.6766798,0.10558665129954023,0.7485929286901853
1756899354.6785924,0.10558665129954023,0.7521469354033661
1756899354.680369,0.10558665129954023,0.7503699320467757
1756899354.682516,0.10558665129954023,0.7539239387599564
1756899354.6844137,0.10558665129954023,0.7574779454731373
1756899354.6862488,0.10558665129954023,0.7485929286901853
1756899354.6881888,0.10558665129954023,0.72371488169792
1756899354.690151,0.10558665129954023,0.6988368347056546
1756899354.6920002,0.10558665129954023,0.6952828279924738
1756899354.6941867,0.10558665129954023,0.7130528615583777
1756899354.696206,0.10558665129954023,0.72371488169792
1756899354.6981783,0.10558665129954023,0.6988368347056546
1756899354.700166,0.10558665129954023,0.6473037373645334
1756899354.7021368,0.10558665129954023,0.6064326601629546
1756899354.7040832,0.10558665129954023,0.6135406735893161
1756899354.7060623,0.10558665129954023,0.6579657575040757
1756899354.7084775,0.10558665129954023,0.6881748145661123
1756899354.709984,0.10558665129954023,0.6721817843567988
1756899354.7119522,0.10558665129954023,0.622425690372268
1756899354.7139003,0.10558665129954023,0.5957706400234123
1756899354.715836,0.10558665129954023,0.6170946803024969
1756899354.7179558,0.10558665129954023,0.6632967675738469
1756899354.7199702,0.10558665129954023,0.691728821279293
1756899354.7219405,0.10558665129954023,0.6863978112095219
1756899354.7239091,0.10558665129954023,0.6650737709304373
1756899354.72577,0.10558665129954023,0.6579657575040757
1756899354.7278314,0.10558665129954023,0.6650737709304373
1756899354.730085,0.10558665129954023,0.6668507742870277
1756899354.7315967,0.10558665129954023,0.654411750790895
1756899354.733571,0.10558665129954023,0.6401957239381719
1756899354.7355611,0.10558665129954023,0.6437497306513527
1756899354.7375002,0.10558665129954023,0.668627777643618
1756899354.7394788,0.10558665129954023,0.6899518179227027
1756899354.7415433,0.10558665129954023,0.6935058246358834
1756899354.7435534,0.10558665129954023,0.6863978112095219
1756899354.7455556,0.10558665129954023,0.6988368347056546
1756899354.7474988,0.10558665129954023,0.7414849152638238
1756899354.7497876,0.10558665129954023,0.7912410092483546
1756899354.7514331,0.10558665129954023,0.8090110428142584
