1756899689.1937253,0,-1121.0
1756899689.195658,0,-1119.0
1756899689.1977468,0,-1104.0
1756899689.1998596,0,-1076.0
1756899689.201764,0,-1045.0
1756899689.2037137,0,-1026.0
1756899689.206175,0,-1024.0
1756899689.208393,0,-1025.0
1756899689.2103956,0,-1011.0
1756899689.212091,0,-998.0
1756899689.213555,0,-1019.0
1756899689.215515,0,-1091.0
1756899689.2175326,0,-1184.0
1756899689.2194872,0,-1248.0
1756899689.2214222,0,-1267.0
1756899689.2234097,0,-1274.0
1756899689.2253814,0,-1308.0
1756899689.2273417,0,-1368.0
1756899689.2292771,0,-1415.0
1756899689.2312605,0,-1419.0
1756899689.2331998,0,-1396.0
1756899689.2351336,0,-1386.0
1756899689.23718,0,-1407.0
1756899689.239095,0,-1444.0
1756899689.2410944,0,-1477.0
1756899689.2431,0,-1504.0
1756899689.2449887,0,-1543.0
1756899689.2470012,0,-1598.0
1756899689.2489295,0,-1656.0
1756899689.2508848,0,-1701.0
1756899689.2530496,0,-1730.0
1756899689.2548926,0,-1751.0
1756899689.256775,0,-1776.0
1756899689.258782,0,-1803.0
1756899689.2607512,0,-1822.0
1756899689.2628796,0,-1831.0
1756899689.264689,0,-1834.0
1756899689.266648,0,-1837.0
1756899689.2685957,0,-1841.0
1756899689.2705784,0,-1849.0
1756899689.2725108,0,-1870.0
1756899689.2744744,0,-1915.0
1756899689.2764676,0,-1968.0
1756899689.2784045,0,-1999.0
1756899689.2803798,0,-1984.0
1756899689.2823272,0,-1940.0
1756899689.284307,0,-1912.0
1756899689.286243,0,-1927.0
1756899689.2882342,0,-1964.0
1756899689.2901783,0,-1976.0
1756899689.2922049,0,-1946.0
1756899689.2941341,0,-1904.0
1756899689.2961378,0,-1889.0
1756899689.2980006,0,-1903.0
1756899689.300027,0,-1913.0
1756899689.3020358,0,-1896.0
1756899689.303892,0,-1862.0
1756899689.306491,0,-1844.0
1756899689.3084843,0,-1850.0
1756899689.310322,0,-1856.0
1756899689.3122993,0,-1839.0
1756899689.3148654,0,-1814.0
1756899689.3159943,0,-1806.0
1756899689.3177452,0,-1821.0
1756899689.319701,0,-1827.0
1756899689.3216302,0,-1800.0
1756899689.3236282,0,-1749.0
1756899689.3255973,0,-1712.0
1756899689.3275185,0,-1705.0
1756899689.3295677,0,-1699.0
1756899689.3314624,0,-1666.0
1756899689.3334126,0,-1620.0
1756899689.3354502,0,-1599.0
1756899689.3373547,0,-1622.0
